0, 1.35
1, 1.32
2, 1.30
3, 1.27
4, 1.25
5, 1.23
6, 1.20
7, 1.18
8, 1.15
9, 1.12
10, 1.10
11, 1.07
12, 1.05
13, 1.02
14, 1.00
15, 0.97
16, 0.95
17, 0.93
18, 0.90
19, 0.88
20, 0.85
21, 0.82
22, 0.80
23, 0.78
24, 0.75
25, 0.72
26, 0.70
27, 0.68
28, 0.65
29, 0.62
30, 0.60
31, 0.57
32, 0.55
33, 0.53
34, 0.50
35, 0.47
36, 0.45
37, 0.42
38, 0.40
39, 0.38
40, 0.35
41, 0.33
42, 0.30
43, 0.28
44, 0.25
45, 0.23
46, 0.20
47, 0.17
48, 0.15
49, 0.12
50, 0.10
51, 0.07
52, 0.05
53, 0.03
54, 0.00
55, 0.10
56, 0.20
57, 0.30
58, 0.40
59, 0.50
60, 0.60
61, 0.70
62, 0.80
63, 0.90
64, 1.00
65, 1.10
66, 1.20
67, 1.30
68, 1.40
69, 1.50
70, 1.60
71, 1.70
72, 1.80
73, 1.90
74, 2.00
75, 1.98
76, 1.95
77, 1.93
78, 1.90
79, 1.88
80, 1.85
81, 1.82
82, 1.80
83, 1.77
84, 1.75
85, 1.73
86, 1.70
87, 1.68
88, 1.65
89, 1.62
90, 1.60
91, 1.57
92, 1.55
93, 1.52
94, 1.50
95, 1.48
96, 1.45
97, 1.43
98, 1.40
99, 1.38
100, 1.35
101, 1.32
102, 1.30
103, 1.27
104, 1.25
105, 1.23
106, 1.20
107, 1.18
108, 1.15
109, 1.12
110, 1.10
111, 1.07
112, 1.05
113, 1.02
114, 1.00
115, 0.97
116, 0.95
117, 0.93
118, 0.90
119, 0.88
120, 0.85
121, 0.82
122, 0.80
123, 0.78
124, 0.75
125, 0.72
126, 0.70
127, 0.68
128, 0.65
129, 0.62
130, 0.60
131, 0.57
132, 0.55
133, 0.53
134, 0.50
135, 0.47
136, 0.45
137, 0.42
138, 0.40
139, 0.38
140, 0.35
141, 0.33
142, 0.30
143, 0.28
144, 0.25
145, 0.23
146, 0.20
147, 0.17
148, 0.15
149, 0.12
150, 0.10
151, 0.07
152, 0.05
153, 0.03
154, 0.00
155, 0.10
156, 0.20
157, 0.30
158, 0.40
159, 0.50
160, 0.60
161, 0.70
162, 0.80
163, 0.90
164, 1.00
165, 1.10
166, 1.20
167, 1.30
168, 1.40
169, 1.50
170, 1.60
171, 1.70
172, 1.80
173, 1.90
174, 2.00
175, 1.98
176, 1.95
177, 1.93
178, 1.90
179, 1.88
180, 1.85
181, 1.82
182, 1.80
183, 1.77
184, 1.75
185, 1.73
186, 1.70
187, 1.68
188, 1.65
189, 1.62
190, 1.60
191, 1.57
192, 1.55
193, 1.52
194, 1.50
195, 1.48
196, 1.45
197, 1.43
198, 1.40
199, 1.38
200, 1.35
